sentence	label
It assembles and breaks down into a single unit, which is a handy feature for the person who needs a pair of sunglasses. The goggles are also designed to be worn in a closed position so that they can be easily moved around without damaging the lenses.The two-way mirror is a nice addition to my bike, especially if I can use the reflective lenses to reflect light into the sun. The lens is very thin and it is easy to hold with a pair of sunglasses. The glasses have a flexible outer shell that provides a good amount of light for cycling, which is nice for a beginner. I am happy with the quality of the product and would buy again.The only downside I have is that I don't like the color of the lenses. I have had no problems with them being scratched, but I would have liked a better color.Overall, this product was very well received and was a great addition to my bike.My husband loves this shirt. He loves that it is made of a thin material and that it has a large chest pocket.  He does wear this shirt on the weekends and he does not mind being able to wear it all the time.  It is comfortable and fits him very well.I have a little old guy and it's a little big for him.  He just wears it and is very happy with it.  We were able to use it for our fishing trip and we had a great time.  The shirt is very comfortable and it is very easy to adjust to fit.  The material is very soft and the cotton fits snug.  The material is very breathable so you can 	 1
These are nice, but not as good as the York design. These will go in the guest bath.These are better: http://www.amazon.com/gp/product/B004KKXA6C/ref=oh_o00_s00_i00_detailsthe handles are easier to grasp. 	 0
The first novella in the series, The Last Stand is a full length novel that introduces the characters to a world that seems to be a bit beyond the pale. While the story is pretty straight forward, it still has a good plot, and plenty of action. The story starts off with the villain, Ryker, taking the guise of a military man and having to start over. After a while, Ryker realizes he's a guy and moves on. He meets his new love, Angel, who is his best friend 	 1
Received this wallet in a small size and the materials are good. The only reason I ordered this is because I had to return it. The wallet itself is a great quality and the quality is great. I would definitely buy this again. I love this dress. The material is soft and comfortable. I love the color and the fit. I ordered a medium so I could wear it to work. The dress is a bit big on me but it fits well and is flattering. I highly recommend this dress. I bought this as a gift for my son, who is 6 months old. 	 1
I got this for my daughter who is dressing up as Ms. Frizzle from the Magic Schoolbus books. She is creating a great costume and Liz here will be her prop. I rearely write a review, but this thing is SUPER cute, and quite a bit larger than I'd expected. We love "Lizzie. 	 0
It really is a beautiful cutting board and my wife could not be happier.  Seems like it's well made which makes me confident it will last for years to come.  A well crafted board at a competitive price; win, win. 	 0
My lab played with this toy for a few days and I will keep playing with it!My dog is so picky about the food. She's a puppy so it's not a big deal. It's good for her. I don't see it as a full meal. 	 1
In Maus, Art Spiegelman illustrates that an academic with a PhD in history and who is a strong believer in the historical accuracy of the historical record is also an excellent historian, and a strong proponent of the historicity of the period.  Spiegelman also suggests that the author has a very good understanding of the history of the time and the role of the different political parties in the struggle for the supremacy of the East.  In addition, Spiegelman notes that the author has a very good knowledge of the history of the period 	 1
I liked the idea that a Bruja may live next door.  The characters made you like them so much that it made the next events more horrifying. 	 0
I'm sorry, but this book is a waste.  It has an interesting enough premise, but then it doesn't really go anywhere.  The writing fair and I might well give the author another chance if she comes up with another book, but this certainly isn't a good debut. 	 0
